date,ticker,group,open,close,high,low,volume,ingest_date,ma30,ma30_slope_pct,ma30_slope_signal,ma30_slope_signal_confirmed,price_to_ma_pct,price_vs_ma_signal,price_vs_ma_breakout,price_vs_ma_signal_confirmed,bench_close,rs_ratio,rs_slope_pct,rs_slope_signal,rs_slope_signal_confirmed,recent_avg_vol,vol_factor,recent_max_vol,vol_rank_pct,up_week,vol_on_up,vol_on_down,accumulation_score,breakout_volume_ok,accumulation_confirmed,distribution_confirmed,stage_score_core,stage_label_core,stage_reason
2025-06-23,RSPF,Sector,72.712519319,75.1624699802,75.4966945347,72.3240019531,49635,2025-11-29,71.84322067116334,-0.03696515519317914,flat,flat,4.620128772106892,above,false,unconfirmed_above,613.21816278,0.12257052145920459,-0.2512320246993843,flat,unconfirmed_flat,37325.25,1.3297968533365483,152298,0.3259071031792932,true,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-06-30,RSPF,Sector,75.3325210426,77.3239215923,77.6099301455,75.203015254,34068,2025-11-29,71.92080010119666,-0.04576116113387584,flat,flat,7.512599252929382,above,false,unconfirmed_above,623.6194661216,0.12399215514100477,0.0041571179827002026,flat,flat,36948.75,0.9220338983050848,152298,0.22369302288933537,true,0,0,-0.125,false,false,false,0.35,Stage 4, |  |  | 
2025-07-07,RSPF,Sector,76.7570847175,76.0892333275,77.0740750401,76.009935937,30384,2025-11-29,72.00935458588668,-0.021098013460668318,flat,flat,5.665762129206669,above,false,above,621.9041984565,0.1223488014976348,-0.1326331151845738,flat,flat,37360.25,0.8132707891408649,152298,0.1995036047748493,false,0,0,-0.125,false,false,false,0.6499999999999999,Stage 1, |  |  | 
2025-07-14,RSPF,Sector,75.8505441971,76.8265197441,78.035406471,74.5791958322,66596,2025-11-29,72.18969578952667,0.05404613387068856,flat,flat,6.423110533797323,above,false,above,625.8533030809,0.1227548362625948,0.3893527811436708,flat,flat,45170.75,1.4743168975498524,152298,0.4372742911922678,true,0,0,0,false,false,false,0.6499999999999999,Stage 1, |  |  | 
2025-07-21,RSPF,Sector,77.2651458882,77.8310861845,77.9124755916,75.8605061809,34407,2025-11-29,72.38408692464333,0.13567846550626048,flat,flat,7.52513361883995,above,false,above,635.3471101578,0.12250167654838193,-0.03073510377253799,flat,flat,41363.75,0.8318152972107219,152298,0.2259189221132254,true,0,0,0,false,false,false,0.6499999999999999,Stage 1, |  |  | 
2025-07-28,RSPF,Sector,77.733359124,74.64793352,79.6958699208,74.0998251746,22375,2025-11-29,72.47905983502667,0.1770074219733729,flat,flat,2.9924142088901338,above,false,above,620.0094260356,0.12039806232835212,-0.3544831342788296,flat,flat,38440.5,0.5820683914101014,152298,0.1469159148511471,false,0,0,0,false,false,false,0.6499999999999999,Stage 1, |  |  | 
2025-08-04,RSPF,Sector,75.12580988,75.5419219409,75.9103160996,74.9141177256,41598,2025-11-29,72.67433580970334,0.20954597486301801,flat,flat,3.945803011816154,above,false,above,635.4268900492,0.11888373489364122,-0.8239908793510713,falling,unconfirmed_falling,41244,1.0085830666278732,152298,0.2731355631722019,true,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-08-11,RSPF,Sector,75.5217987337,76.4257491383,77.275107872,75.4005613916,24523,2025-11-29,72.76573378967333,0.21007804003700803,flat,flat,5.029861114581502,above,false,above,641.6696665515,0.11910450676129339,-0.5303353521455019,falling,unconfirmed_falling,30725.75,0.7981253508864714,152298,0.1610198426768572,true,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-08-18,RSPF,Sector,76.0698074592,78.0919905386,78.2216955669,75.9403016706,53940,2025-11-29,72.89633296922666,0.195772311261773,flat,flat,7.127460816947673,above,false,above,643.534521513,0.12134856472811999,-0.2291187178102772,flat,unconfirmed_flat,35609,1.514785587913168,152298,0.3541740535003743,true,1,0,0.125,true,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-08-25,RSPF,Sector,77.9923707012,78.1591343091,79.1081128801,77.235259937,71249,2025-11-29,72.97109563361333,0.16219275089595836,flat,flat,7.109717389383493,above,false,above,643.2752368659,0.12150185461809312,-0.16323399947819056,flat,unconfirmed_flat,47827.5,1.4897078040876066,152298,0.4678262354068996,true,0,0,0.125,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-09-01,RSPF,Sector,77.0957921646,77.0887191562,78.346021124,76.7409463038,35993,2025-11-29,73.04757616273334,0.15687740127995317,flat,flat,5.532206824308475,above,false,above,645.4592113931,0.11943236349485009,-0.16041767032236084,flat,flat,46426.25,0.7752726097843353,152298,0.2363327161223391,false,0,0,0.125,false,false,false,0.6499999999999999,Stage 1, |  |  | 
2025-09-08,RSPF,Sector,77.0559442297,78.0381958264,79.2502703881,76.5478830589,23608,2025-11-29,73.18432016123667,0.1403478534344558,flat,flat,6.6323983805130275,above,false,above,655.6012300876,0.11903302227784518,0.025114854330160058,flat,flat,46197.5,0.5110233237729315,152298,0.1550118845946762,true,0,0,0.125,false,false,false,0.6499999999999999,Stage 1, |  |  | 
2025-09-15,RSPF,Sector,77.9425607825,77.9499326505,78.2584552869,76.7102633939,30550,2025-11-29,73.35282394823335,0.16136445768745464,flat,flat,6.267118912164758,above,false,above,663.7,0.11744754053111345,-0.2782373690528429,flat,flat,40350,0.7571251548946716,152298,0.20059357312637066,false,0,0,0.125,false,false,false,0.6499999999999999,Stage 1, |  |  | 
2025-09-22,RSPF,Sector,77.47,77.7218,78.4371,76.7766,38756,2025-11-29,73.45269868243666,0.15264573416741553,flat,flat,5.812041482669347,above,false,above,661.82,0.11743646308663987,-0.6447709785847302,falling,unconfirmed_falling,32226.75,1.2026034272770292,152298,0.25447477970820365,false,0,0,0.125,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-09-29,RSPF,Sector,77.8044,77.9618,78.175,76.956,29772,2025-11-29,73.67235039134667,0.19220069306738286,flat,flat,5.8223330542161635,above,false,above,669.21,0.11649825914137564,-0.8236245434186792,falling,unconfirmed_falling,30671.5,0.9706731004352575,152298,0.19548516723791515,true,0,0,0.125,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-10-06,RSPF,Sector,78.01,75.6163,78.4705,75.6163,31082,2025-11-29,73.84653205177666,0.2187494591917563,flat,flat,2.3965484892133864,above,false,above,653.02,0.11579476891978806,-0.6091472141416486,falling,falling,32540,0.9551936078672403,152298,0.20408672471076442,false,0,0,0.125,false,false,false,0.5499999999999999,Stage 3, |  | ma~ price~ rs↓ vol↓ | 
2025-10-13,RSPF,Sector,76.065,74.8017,77.5366,74.08,44651,2025-11-29,73.96532805020999,0.21343585272163118,flat,flat,1.130762171733019,near,false,unconfirmed_near,664.39,0.11258703472358103,-1.0830587060484806,falling,falling,36065.25,1.2380615689618122,152298,0.29318178833602543,false,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-10-20,RSPF,Sector,74.95,76.3183,76.46,74.95,34324,2025-11-29,74.14245170290665,0.21529580244396912,flat,flat,2.9346861981474475,above,false,unconfirmed_above,677.25,0.11268851974898486,-0.8104079081788618,falling,falling,34957.25,0.981885016698968,152298,0.2253739379374647,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-10-27,RSPF,Sector,76.66,74.5668,76.67,73.92,30537,2025-11-29,74.49931935115332,0.28497813899026,flat,flat,0.09057887969232588,near,false,unconfirmed_near,682.06,0.1093258657596106,-1.38127411433459,falling,falling,35148.5,0.8687995220279671,152298,0.20050821415908285,false,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-11-03,RSPF,Sector,74.27,75.1512,75.225,73.62,113553,2025-11-29,74.78935216819997,0.30323500496992417,flat,flat,0.4838226583193884,near,false,unconfirmed_near,670.97,0.11200381537177519,-0.7715898594066118,falling,falling,55766.25,2.036231591688521,152298,0.7455974471102707,true,1,0,0.125,true,false,false,0.25,Stage 4, |  |  | 
2025-11-10,RSPF,Sector,75.28,75.0516,78.135,74.71,23549,2025-11-29,75.07139154168998,0.33173107954602865,flat,flat,-0.026363627053579013,near,false,near,671.93,0.11169556352596252,-0.708012189508334,falling,falling,50490.75,0.4664022618004288,152298,0.15462448620467767,false,0,0,0.125,false,false,false,0.42999999999999994,Stage 1, | ma~ price~ vol accumulation | ma~ price~ rs↓ vol↓ | 
2025-11-17,RSPF,Sector,74.765,74.208,74.765,71.53,139783,2025-11-29,75.2719086365833,0.3532954211969063,flat,flat,-1.4134205653265852,near,false,near,659.03,0.1126018542403229,0.002632544107455183,flat,unconfirmed_flat,76855.5,1.8187767954147718,152298,0.9178255787994589,false,0,1,0,true,false,false,0.42999999999999994,Stage 3, |  |  | 
2025-11-24,RSPF,Sector,73.96,76.327,76.5,73.83,15304,2025-11-29,75.46179142035332,0.35589319941383696,flat,flat,1.1465518686498013,near,false,near,683.39,0.11168878678353503,-0.1774329750140924,flat,unconfirmed_flat,73047.25,0.20950822926256635,152298,0.10048720272098123,true,0,0,0,false,false,false,0.42999999999999994,Stage 3, |  |  | 
2025-06-09,RSPG,Sector,72.9881450534,76.8452020498,76.9842928519,72.5245090462,382644,2025-11-29,75.90161729923334,-0.19795855415157265,flat,flat,1.2431681749898473,near,false,unconfirmed_near,593.5983426473,0.12945656436150013,0.3871359380938145,flat,unconfirmed_flat,320272,1.1947469650796823,954709,0.400796473061425,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-06-16,RSPG,Sector,76.5788579605,76.8945250292,77.5751821462,75.9080654394,231178,2025-11-29,75.66801943838,-0.23863332465105863,flat,flat,1.6209035203026527,near,false,unconfirmed_near,592.6449232845,0.1297480531901674,0.5824975535473624,rising,unconfirmed_rising,291362,0.7934390895175074,954709,0.24214498868241527,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-06-23,RSPG,Sector,77.788597624,74.2924808768,77.788597624,73.4383159898,307750,2025-11-29,75.40096436403998,-0.264686881758681,flat,flat,-1.4701184482046685,near,false,near,613.21816278,0.12115179455872281,-0.4538421035602506,flat,unconfirmed_flat,313238.5,0.9824782075000359,954709,0.3223495326848286,false,0,0,0,false,false,false,0.42999999999999994,Stage 3, |  |  | 
2025-06-30,RSPG,Sector,74.0342449807,75.8319641036,76.0802678498,73.2595372925,139936,2025-11-29,75.33271336422332,-0.24898660711439805,flat,flat,0.66272767444718,near,false,near,623.6194661216,0.12159973865987928,0.15890996601794025,flat,unconfirmed_flat,265377,0.5273102039739691,954709,0.14657450594893312,true,0,0,0,false,false,false,0.42999999999999994,Stage 3, |  |  | 
2025-07-07,RSPG,Sector,75.3353566111,77.4310402294,77.7389368747,74.2428201276,189392,2025-11-29,75.35739823226332,-0.17997395981182307,flat,flat,2.7517430879784173,above,false,unconfirmed_above,621.9041984565,0.1245063796346376,0.38769167638975616,flat,flat,217064,0.8725168613865035,954709,0.1983766781291472,true,0,0,0,false,false,false,0.35,Stage 4, |  |  | 
2025-07-14,RSPG,Sector,77.123143584,75.0969850147,77.123143584,73.8256698339,204049,2025-11-29,75.45144436341666,-0.11862011689208851,flat,flat,-0.46978470950056767,near,false,unconfirmed_near,625.8533030809,0.11999135363673666,-1.4622990763654762,falling,unconfirmed_falling,210281.75,0.9703600050884111,954709,0.2137290001455941,false,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-07-21,RSPG,Sector,75.1069171645,75.6631175561,76.0802678498,73.7164161856,270672,2025-11-29,75.52173303603666,-0.03866531816984144,flat,flat,0.187210375582716,near,false,unconfirmed_near,635.3471101578,0.11908941796761725,-1.6429742043108966,falling,unconfirmed_falling,201012.25,1.3465448001303404,954709,0.2835125677038763,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-07-28,RSPG,Sector,76.1597250486,73.9845842315,77.3615151804,73.487976739,195216,2025-11-29,75.42104474597,0.0053262931314951465,flat,flat,-1.9045884597703806,near,false,near,620.0094260356,0.1193281603871163,-0.3010494690976431,flat,unconfirmed_flat,214832.25,0.9086903851726172,954709,0.2044769662797774,false,0,0,0,false,false,false,0.42999999999999994,Stage 3, |  |  | 
2025-08-04,RSPG,Sector,73.8157376841,73.487976739,75.0969850147,72.961572797,217831,2025-11-29,75.26164851233332,-0.018866930106821275,flat,flat,-2.3566740941671815,below,false,unconfirmed_below,635.4268900492,0.11565134854980713,-0.9783557391862654,falling,unconfirmed_falling,221942,0.9814771426769155,954709,0.22816481252402565,false,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-08-11,RSPG,Sector,73.6170946871,74.1335664792,75.0969850147,72.8026583994,326604,2025-11-29,74.94469759913665,-0.10953155040057713,flat,flat,-1.0823062150109883,near,false,unconfirmed_near,641.6696665515,0.1155322907464414,-1.441546837122813,falling,unconfirmed_falling,252580.75,1.293067662519808,954709,0.34209795864499026,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-08-18,RSPG,Sector,73.7760090847,76.3583680456,76.534365741,73.1204871946,136742,2025-11-29,74.77804600941666,-0.17849846604831948,flat,flat,2.1133502685859695,above,false,unconfirmed_above,643.534521513,0.11865465719861541,-0.22279879301436628,flat,unconfirmed_flat,219098.25,0.6241126982985944,954709,0.14322898391028052,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-08-25,RSPG,Sector,76.1597250486,78.5732374621,78.7917447588,75.7525069048,148352,2025-11-29,74.81360793627667,-0.18752882681389235,flat,flat,5.025328452312626,above,false,unconfirmed_above,643.2752368659,0.12214559640895943,0.5132577677343612,rising,unconfirmed_rising,207382.25,0.7153553401990769,954709,0.15538975750726136,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-09-01,RSPG,Sector,78.4143230645,76.5272145931,78.910930557,75.8518284033,153533,2025-11-29,74.7725120865,-0.17197657806368324,flat,flat,2.346721352052588,above,false,above,645.4592113931,0.11856243313644975,-0.1283397394516819,flat,unconfirmed_flat,191307.75,0.8025445911103968,954709,0.16081654200389858,false,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-09-08,RSPG,Sector,76.8251790886,77.2125329327,78.2653408168,75.5633987716,342275,2025-11-29,74.69445980952332,-0.15072449621324827,flat,flat,3.37116451420622,above,true,above,655.6012300876,0.11777362425385174,0.36701270338073305,flat,unconfirmed_flat,195225.5,1.7532289583071883,954709,0.35851238440194866,true,1,0,0.125,true,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-09-15,RSPG,Sector,77.321786581,76.9642291865,78.9903877558,76.6513664662,232478,2025-11-29,74.59636673342999,-0.0929567739587944,flat,flat,3.174232950958015,above,false,above,663.7,0.11596237635452765,0.07445288331210417,flat,flat,219159.5,1.060770808475106,954709,0.2435066601446095,false,0,0,0.125,false,false,false,0.6499999999999999,Stage 1, |  |  | 
2025-09-22,RSPG,Sector,76.54,81.56,82.49,76.345,415349,2025-11-29,74.67237980903666,-0.028261289514490286,flat,flat,9.223785566467006,above,false,above,661.82,0.12323592517602973,0.7722019658690271,rising,unconfirmed_rising,285908.75,1.4527327337830689,954709,0.43505298473147314,true,0,0,0.125,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-09-29,RSPG,Sector,81.26,79.242,81.26,78.88,429104,2025-11-29,74.79464829753668,-0.005068500039761496,flat,flat,5.946082779574743,above,false,above,669.21,0.1184112610391357,-0.6114564060616134,falling,unconfirmed_falling,354801.5,1.2094199150792768,954709,0.4494605162410745,false,0,0,0.125,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-10-06,RSPG,Sector,79.77,75.09,80.31,75.03,292728,2025-11-29,74.71610219028003,-0.015088404721434984,flat,flat,0.5004246725394875,near,false,unconfirmed_near,653.02,0.11498882116933633,-0.6028236554492206,falling,unconfirmed_falling,342414.75,0.8548930792262892,954709,0.306614895219381,false,0,0,0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-10-13,RSPG,Sector,75.77,75.35,77.0265,74.43,218724,2025-11-29,74.57041025641335,-0.03321519519019367,flat,flat,1.0454411353055322,near,false,unconfirmed_near,664.39,0.11341230301479552,-0.7406278386501441,falling,falling,338976.25,0.6452487453029526,954709,0.22910017607459446,true,0,0,0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-10-20,RSPG,Sector,75.8,77.86,79.329,75.8,372286,2025-11-29,74.50328915672668,-0.024954989305557167,flat,flat,4.505453223967161,above,false,unconfirmed_above,677.25,0.11496493170911776,-0.1720290109199626,flat,unconfirmed_flat,328210.5,1.1342903411073078,954709,0.38994709382649584,true,0,0,0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-10-27,RSPG,Sector,78.21,77.71,78.38,76.91,285401,2025-11-29,74.86849847521002,0.0525277664043669,flat,flat,3.7953232436347526,above,false,unconfirmed_above,682.06,0.11393425798316864,-1.5095707164245526,falling,unconfirmed_falling,292284.75,0.9764484804629732,954709,0.298940305370537,false,0,0,0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-11-03,RSPG,Sector,77.79,80.21,80.25,76.615,423553,2025-11-29,75.28974907837333,0.13238935996252477,flat,flat,6.535087421403005,above,false,above,670.97,0.11954334769065679,0.1912126670362761,flat,unconfirmed_flat,324991,1.3032760907225123,954709,0.4436461790975051,true,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-11-10,RSPG,Sector,80.56,82.525,82.73,79.55,309543,2025-11-29,75.70201554402334,0.26390920426562975,flat,flat,9.01294953237918,above,false,above,671.93,0.12281785305016893,1.361703129263898,rising,unconfirmed_rising,347695.75,0.8902697257587991,954709,0.3242275918630703,true,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-11-17,RSPG,Sector,82.51,79.93,82.51,78.51,341405,2025-11-29,76.00871045760331,0.3857562795334792,flat,flat,5.159000223512459,above,false,above,659.03,0.12128431179157248,1.3882107262648562,rising,unconfirmed_rising,339975.5,1.004204714751504,954709,0.35760111196186484,false,0,0,0,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-11-24,RSPG,Sector,79.82,81.76,82.08,78.52,364845,2025-11-29,76.37081543350665,0.5013272025752855,rising,unconfirmed_rising,7.056602101080781,above,false,above,683.39,0.11963885921655279,0.8131049073748718,rising,rising,359836.5,1.0139188214647485,954709,0.3821530958648133,true,0,0,0,false,false,false,0.6,Stage 1, |  |  | 
2025-06-09,RSPH,Sector,28.7744845264,28.764524511,29.1230850658,28.438832007,316752,2025-11-29,29.38887731360667,-0.2375326699490031,flat,flat,-2.1244527170747074,below,false,below,593.5983426473,0.0484578922217293,-0.7406944185642798,falling,falling,384355,0.8241131245853442,1006947,0.31456670509967255,false,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-06-16,RSPH,Sector,28.9039647268,28.4557640332,29.0732849888,28.3362438482,839590,2025-11-29,29.322645759453337,-0.22796058160607074,flat,flat,-2.9563557578151407,below,false,below,592.6449232845,0.048014861707572194,-0.3506382484300718,flat,unconfirmed_flat,467934.75,1.7942458857778782,1006947,0.8337976080171051,false,0,1,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-06-23,RSPH,Sector,28.4611828402,28.9900898144,29.2339857852,28.1717809109,375396,2025-11-29,29.256364282670003,-0.21808090964207527,flat,flat,-0.9101420316526794,near,false,unconfirmed_near,613.21816278,0.04727532805449629,-0.6026250598393954,falling,unconfirmed_falling,463435.25,0.8100290169985991,1006947,0.3728061159127541,true,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-06-30,RSPH,Sector,29.0100485681,29.1647289097,29.8882337329,28.9827050755,559574,2025-11-29,29.21674168806667,-0.19632030917199816,flat,flat,-0.1780238841209126,near,false,unconfirmed_near,623.6194661216,0.04676686744735635,-0.7304676677447158,falling,unconfirmed_falling,522828,1.0702831523942864,1006947,0.5557134586030844,true,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-07-07,RSPH,Sector,29.09986296,28.9601516838,29.5988318036,28.7306260157,325183,2025-11-29,29.18617610327,-0.163199926944303,flat,flat,-0.7744228591996918,near,false,near,621.9041984565,0.046566901711993604,-0.7249217595994258,falling,falling,524935.75,0.6194720020497747,1006947,0.3229395390224113,false,0,0,-0.125,false,false,false,0.42999999999999994,Stage 3, |  | ma~ price~ rs↓ vol↓ | 
2025-07-14,RSPH,Sector,28.8503785382,27.9622139965,28.8895974893,27.9422552428,322376,2025-11-29,29.14450652879,-0.16630154477083736,flat,flat,-4.056656547339676,below,false,unconfirmed_below,625.8533030809,0.04467854345235517,-1.5598486009589199,falling,falling,395632.25,0.8148375164057026,1006947,0.3201519047179246,false,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-07-21,RSPH,Sector,27.9821727503,29.2295948593,29.4334735288,27.7626264591,553669,2025-11-29,29.136244273420004,-0.1271382450018097,flat,flat,0.32039333897662525,near,false,unconfirmed_near,635.3471101578,0.04600570993710871,-0.8368874548467695,falling,falling,440200.5,1.2577654954958024,1006947,0.5498491976241053,true,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-07-28,RSPH,Sector,29.1098423369,27.8225027203,29.1748080803,27.4732245298,469498,2025-11-29,29.082735914853338,-0.1186944256908325,flat,flat,-4.3332690509000615,below,false,unconfirmed_below,620.0094260356,0.04487432215055143,-1.0157543068456847,falling,falling,417681.5,1.124057445685289,1006947,0.4662588994256897,false,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-08-04,RSPH,Sector,27.9522346197,28.2316571721,28.3015128102,27.2717409107,415651,2025-11-29,29.03723234646667,-0.122881150483196,flat,flat,-2.774283598225553,below,false,unconfirmed_below,635.4268900492,0.04442943415553924,-0.9996108011503101,falling,falling,440298.5,0.9440209312545921,1006947,0.4127833937635248,true,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-08-11,RSPH,Sector,28.2516159258,29.2595329899,29.3094298743,28.0919458959,301518,2025-11-29,29.011741379670003,-0.11953242725788522,flat,flat,0.8541080212566485,near,false,unconfirmed_near,641.6696665515,0.04559905900983033,-0.41567837523276807,flat,unconfirmed_flat,435084,0.6930110047714924,1006947,0.29943780556474175,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-08-18,RSPH,Sector,29.2395742362,29.7684812104,29.8882337329,29.0477706127,321096,2025-11-29,28.974384108596666,-0.11674407321000992,flat,flat,2.740686734969206,above,false,unconfirmed_above,643.534521513,0.0462577844936927,0.7069348816268473,rising,unconfirmed_rising,376940.75,0.8518474057262315,1006947,0.3188807355302712,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-08-25,RSPH,Sector,29.648728688,29.3693061355,29.6886461955,28.9801104375,350017,2025-11-29,28.91742452291,-0.15020450024825333,flat,flat,1.5626620283282642,near,false,unconfirmed_near,643.2752368659,0.04565589416839694,-0.1520749355634249,flat,unconfirmed_flat,347070.5,1.0084896296285626,1006947,0.3476022074647424,false,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-09-01,RSPH,Sector,29.1597392212,29.5189967886,29.5888524267,28.8503785382,238211,2025-11-29,28.885006849253333,-0.13597693571808614,flat,flat,2.1948755029049067,above,false,unconfirmed_above,645.4592113931,0.045733326393915585,0.382848899859584,flat,unconfirmed_flat,302710.5,0.7869267831806297,1006947,0.2365675651250761,true,0,0,0,false,false,false,0.25,Stage 4, |  |  | 
2025-09-08,RSPH,Sector,29.4790792811,29.0699248294,29.6237802458,28.9170966602,608969,2025-11-29,28.85882930198666,-0.12287882147398858,flat,flat,0.7314764060744825,near,false,unconfirmed_near,655.6012300876,0.044340863767927556,-0.03987013982740063,flat,flat,379573.25,1.6043517292116871,1006947,0.6047676789344424,false,0,1,-0.125,false,false,false,0.35,Stage 4, |  |  | 
2025-09-15,RSPH,Sector,29.0898835831,28.9102547994,29.2495536131,28.8174465945,284020,2025-11-29,28.815067856436666,-0.13558201878302653,flat,flat,0.3303373895823444,near,false,unconfirmed_near,663.7,0.04355922073135453,-0.8946843740946708,falling,unconfirmed_falling,370304.25,0.7669909270552525,1006947,0.282060525529149,false,0,0,-0.125,false,false,false,0.25,Stage 4, |  |  | 
2025-09-22,RSPH,Sector,28.83,28.73,29.19,28.26,715299,2025-11-29,28.766292098433333,-0.14363860807767317,flat,flat,-0.1261618922214472,near,false,near,661.82,0.043410595025837835,-1.231009871751676,falling,unconfirmed_falling,461624.75,1.5495248034252929,1006947,0.7103641005931792,false,0,1,-0.25,false,false,false,0.42999999999999994,Stage 3, |  |  | 
2025-09-29,RSPH,Sector,28.82,30.45,30.66,28.58,362686,2025-11-29,28.763913684296668,-0.10617186083892947,flat,flat,5.861811206254005,above,false,unconfirmed_above,669.21,0.045501412112789706,-0.06767233822535194,flat,unconfirmed_flat,492743.5,0.7360543568814201,1006947,0.36018380311972725,true,0,0,-0.25,false,false,false,0.25,Stage 4, |  |  | 
2025-10-06,RSPH,Sector,30.5,29.57,30.5,29.52,287518,2025-11-29,28.764347117990003,-0.08354488672482321,flat,flat,2.800873173673115,above,false,unconfirmed_above,653.02,0.045281920921258156,-0.19740767105778886,flat,unconfirmed_flat,412380.75,0.6972148918202413,1006947,0.28553439257478297,false,0,0,-0.25,false,false,false,0.25,Stage 4, |  |  | 
2025-10-13,RSPH,Sector,29.56,30.14,30.1895,29.46,249811,2025-11-29,28.77996952505,-0.05465209701436614,flat,flat,4.7256147153534505,above,false,above,664.39,0.045364921205918216,0.46190234062665075,flat,flat,403828.5,0.6186066609959426,1006947,0.24808753588818477,true,0,0,-0.25,false,false,false,0.6499999999999999,Stage 1, |  |  | 
2025-10-20,RSPH,Sector,30.24,30.82,31.02,30.24,256143,2025-11-29,28.825577339236666,0.0072944355726389624,flat,flat,6.918933963721778,above,false,above,677.25,0.045507567368032485,0.8945736879427277,rising,unconfirmed_rising,289039.5,0.8861868360552796,1006947,0.2543758509633576,true,0,0,-0.25,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-10-27,RSPH,Sector,30.89,30.2496,30.89,30.03,231189,2025-11-29,28.916911920270003,0.10471966377958986,flat,flat,4.6086804960519245,above,false,above,682.06,0.044350350409054926,0.43296130018846846,flat,unconfirmed_flat,256165.25,0.9024994607972783,1006947,0.2295940104096839,false,0,0,-0.25,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-11-03,RSPH,Sector,30.23,30.49,30.495,29.8001,335260,2025-11-29,29.01094782641667,0.17176671076917183,flat,flat,5.098255260162651,above,false,above,670.97,0.04544167399436636,-0.02625769867329141,flat,unconfirmed_flat,268100.75,1.2505000452255355,1006947,0.33294701707239804,true,0,0,-0.125,false,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-11-10,RSPH,Sector,30.29,30.98,31.6256,30.15,248503,2025-11-29,29.132273082850002,0.25582083497378505,flat,flat,6.342542896996749,above,false,above,671.93,0.046105993183813795,0.3639740743280916,flat,flat,267773.75,0.9280334610842176,1006947,0.24678855987455148,true,0,0,-0.125,false,false,false,0.6499999999999999,Stage 1, |  |  | 
2025-11-17,RSPH,Sector,30.95,31.54,31.7178,30.65,641705,2025-11-29,29.248360968960007,0.32549822090834485,flat,flat,7.835102395898379,above,false,above,659.03,0.04785821586270731,1.0992170119602567,rising,unconfirmed_rising,364164.25,1.7621306869084485,1006947,0.6372778309086774,true,1,0,0.125,true,false,false,0.5499999999999999,Stage 3, |  |  | 
2025-11-24,RSPH,Sector,31.71,32.39,32.62,31.67,229405,2025-11-29,29.37485416066,0.38110377805038553,flat,flat,10.264377221582963,above,false,above,683.39,0.047396069594228776,0.8299728310781558,rising,unconfirmed_rising,363718.25,0.6307217193528233,1006947,0.22782231835439204,true,0,0,0.125,false,false,false,0.5499999999999999,Stage 3, |  |  | 
